emp_no,salary
221359,71848
207030,71849
416001,71849
223455,71851
295590,71851
431547,71851
438884,71851
51232,71852
60090,71852
280580,71852
475809,71852
22124,71853
17432,71854
244107,71854
203457,71855
54148,71856
90086,71856
103185,71856
208810,71856
219874,71856
240296,71856
405785,71856
466912,71856
40444,71857
471342,71857
28730,71858
99246,71858
420772,71858
474577,71858
32349,71859
45528,71859
60897,71859
219916,71859
443125,71859
455327,71859
50344,71860
295205,71860
444655,71860
276064,71861
71325,71862
79016,71863
226220,71863
234328,71863
36144,71864
71638,71864
89128,71864
492385,71864
50392,71865
292853,71866
477865,71866
495366,71866
225324,71867
231794,71867
446397,71867
207569,71868
229575,71868
22464,71869
484552,71869
296084,71870
206847,71871
240180,71871
290699,71871
283611,71872
403477,71872
413614,71872
418998,71872
447739,71872
218712,71873
212616,71874
285404,71874
104779,71875
106093,71875
69240,71876
105330,71876
401805,71878
45607,71879
243780,71879
400233,71879
452325,71879
454830,71879
53391,71880
73571,71880
100222,71881
422634,71881
73351,71882
205594,71882
248550,71882
255717,71882
61297,71883
92387,71883
26351,71884
85457,71884
454102,71884
21379,71885
80801,71885
480541,71885
39120,71887
90212,71887
22393,71888
71978,71888
431127,71888
468011,71888
19206,71889
204806,71889
77567,71890
235623,71890
242215,71890
279479,71890
452724,71890
498359,71890
28066,71891
84122,71891
100687,71891
105312,71891
242240,71891
293349,71891
273770,71892
466533,71892
471531,71892
57448,71893
77697,71893
214520,71893
282108,71893
35391,71894
38127,71894
202671,71894
267497,71894
451367,71894
454955,71894
486834,71894
262587,71895
297854,71895
404071,71895
96819,71896
208317,71896
283946,71896
445181,71896
493960,71896
213024,71898
290481,71898
23160,71899
454158,71899
458999,71899
32569,71900
270344,71900
490666,71900
225200,71901
252875,71901
296645,71901
482334,71901
279149,71902
57903,71904
201710,71904
275107,71904
214978,71905
487426,71905
243184,71906
25721,71907
202713,71907
210365,71907
255086,71907
429500,71907
452813,71907
40535,71908
57406,71908
79890,71908
100265,71908
267195,71908
294658,71908
417006,71909
428825,71909
34241,71910
49157,71911
285701,71911
287774,71911
413117,71911
48983,71912
81802,71912
258357,71913
256373,71914
422819,71914
218914,71915
235193,71915
431233,71915
56074,71916
202178,71916
207605,71916
411090,71916
444768,71916
209535,71917
228667,71917
245409,71917
497480,71917
490882,71918
283673,71919
435754,71919
19114,71920
292013,71920
41137,71921
59862,71921
207656,71921
463451,71922
37205,71923
79851,71923
17646,71924
238381,71924
476364,71924
30540,71925
80871,71925
202335,71925
70423,71926
233735,71926
411050,71926
51954,71927
60957,71927
82473,71927
239935,71928
265039,71928
280036,71928
228906,71929
431610,71929
439887,71929
468512,71929
73237,71930
201883,71930
229473,71931
230201,71931
253749,71931
414735,71931
471058,71931
496520,71931
491891,71932
43965,71933
96602,71933
279630,71933
266458,71934
289824,71934
494687,71934
18963,71935
226253,71935
286111,71935
286490,71935
401690,71935
407994,71935
420710,71935
437584,71935
76085,71936
215350,71936
246236,71936
84070,71937
429148,71937
450750,71937
66013,71938
218539,71938
263372,71938
285411,71938
455156,71938
458452,71938
53510,71939
471063,71939
494328,71939
430966,71940
448046,71940
469085,71940
470912,71940
299893,71941
489865,71941
218882,71942
224709,71942
417101,71942
479815,71942
52180,71943
494260,71943
100141,71944
211646,71944
239577,71944
99703,71946
276627,71946
402044,71946
436398,71946
44277,71947
78866,71947
413490,71947
454253,71947
251878,71948
402630,71948
423143,71948
453252,71948
229911,71949
249373,71949
270936,71949
403802,71949
404001,71949
449122,71950
24780,71952
56323,71952
216501,71952
219391,71952
447209,71952
33279,71953
416757,71953
421722,71953
438146,71953
468807,71953
11609,71954
480901,71954
22345,71956
223330,71956
250086,71956
252193,71956
417898,71956
411399,71957
61917,71958
212548,71958
293648,71958
473696,71958
76411,71959
91617,71959
250011,71959
292627,71959
491133,71959
269986,71960
422825,71961
239521,71962
270133,71962
273332,71962
39590,71963
56626,71963
104766,71963
283884,71963
216695,71964
467244,71964
415256,71965
24180,71966
266982,71966
76665,71967
295649,71967
425939,71967
82995,71968
237672,71968
486007,71969
76962,71970
104988,71970
479424,71970
479758,71970
32176,71971
201105,71972
287379,71972
26722,71973
84864,71973
209670,71973
297734,71973
233051,71974
456099,71974
23463,71975
410434,71975
85998,71976
86816,71976
215462,71976
488519,71976
69962,71978
234644,71978
278964,71979
400730,71979
54613,71980
69247,71980
243227,71980
213923,71981
440628,71981
473657,71981
37147,71982
213692,71982
414397,71982
48187,71983
239338,71983
409605,71983
202140,71984
42756,71985
43241,71985
230835,71985
101940,71986
104311,71986
458481,71986
480368,71986
104223,71987
212171,71987
279644,71987
29131,71988
447899,71988
45470,71989
64158,71989
106726,71989
225738,71989
244598,71989
289248,71989
293443,71989
299578,71989
408126,71989
410279,71989
455357,71989
23508,71990
46003,71990
50377,71990
92427,71990
95663,71990
464067,71990
469191,71990
52513,71991
93667,71991
225661,71991
242557,71991
465807,71991
250972,71992
407564,71992
410158,71992
430355,71992
447668,71992
482934,71993
88525,71994
204124,71994
453877,71994
20523,71995
45214,71995
105520,71995
239198,71995
259032,71995
272611,71995
439365,71995
484275,71995
16734,71996
22225,71996
89645,71996
205805,71996
292603,71996
445702,71996
465302,71996
93478,71997
291023,71997
406606,71998
421899,71999
425741,71999
406765,72000
109309,72001
205916,72001
268355,72001
406992,72001
453083,72001
490721,72001
10538,72002
56946,72002
223524,72002
415893,72002
20987,72003
106138,72003
264654,72003
31858,72004
102051,72004
253472,72004
217780,72005
75134,72006
264702,72006
279894,72006
54458,72007
261749,72007
451397,72007
487260,72007
492594,72007
83674,72008
205615,72008
209693,72008
410064,72009
38902,72010
280701,72010
288750,72010
412867,72010
450592,72010
454842,72010
263683,72011
477518,72011
16853,72012
77704,72012
488169,72012
245880,72013
38394,72014
276989,72014
42893,72015
87634,72015
236920,72015
271423,72015
82608,72016
410025,72016
433109,72016
448246,72016
265873,72017
277615,72017
281776,72017
284062,72017
469967,72017
15501,72018
291551,72018
438774,72018
19682,72019
239864,72019
64099,72020
83931,72020
13513,72021
82448,72021
57921,72022
104544,72022
472973,72022
274503,72023
62192,72024
74606,72024
22137,72025
41064,72025
46374,72025
61794,72025
222656,72026
228784,72026
232926,72026
243630,72026
458898,72026
53629,72027
242687,72027
288037,72027
292477,72027
457166,72027
10690,72028
87287,72028
251886,72028
477197,72028
29273,72029
207342,72029
297296,72029
19501,72030
269903,72030
419822,72030
250742,72031
297778,72031
460248,72031
480599,72031
491845,72031
18761,72032
68089,72032
81803,72033
244964,72033
425843,72033
48664,72034
68643,72034
91923,72034
250829,72034
446706,72034
446792,72034
464947,72034
478751,72034
426728,72035
77272,72036
241942,72036
259849,72036
421502,72036
450867,72036
488760,72036
262242,72037
276865,72037
215955,72038
21865,72039
227697,72039
426581,72039
108789,72040
497072,72040
15227,72041
210777,72041
236410,72041
221659,72042
410024,72042
436424,72042
449787,72042
56093,72043
201182,72043
233127,72043
413744,72043
28736,72044
40068,72044
204780,72045
230006,72045
64713,72046
483905,72046
10961,72047
44462,72047
263417,72047
463535,72047
227664,72048
256917,72048
106555,72049
445620,72049
269448,72050
415622,72050
244135,72051
283694,72051
418351,72052
423575,72052
38575,72053
267284,72053
448934,72053
70914,72054
417471,72054
419405,72054
485244,72054
49763,72055
230041,72055
237489,72056
417826,72056
19399,72057
55572,72057
473252,72057
80629,72058
216793,72058
15620,72060
57234,72060
58121,72060
440429,72060
73692,72061
210669,72062
108275,72063
232696,72063
258389,72063
419701,72063
241766,72064
268255,72064
226765,72065
484438,72065
209586,72066
228725,72066
233961,72066
275482,72066
33184,72067
40482,72067
67888,72067
449433,72067
93858,72068
97852,72068
104657,72068
42038,72069
239176,72070
59345,72071
77148,72071
80471,72071
449509,72071
453665,72071
73549,72072
249384,72072
20124,72073
256258,72073
72645,72074
103347,72074
214546,72074
498696,72074
216187,72075
415526,72075
439095,72075
33916,72076
81770,72076
92093,72076
248877,72076
225969,72077
254897,72077
406291,72077
438516,72077
454444,72077
203720,72078
259912,72078
425768,72078
438164,72078
19420,72079
267265,72079
401052,72079
451046,72079
103683,72081
104875,72081
253940,72081
267536,72082
296644,72082
454877,72082
481607,72082
15582,72083
40866,72083
220201,72083
273861,72083
429854,72083
95930,72084
447823,72084
26592,72085
297069,72085
401086,72085
39232,72086
81957,72086
89953,72086
428633,72086
443012,72086
260485,72087
478779,72087
481540,72087
40698,72089
298307,72090
435148,72090
468088,72090
35571,72091
45468,72091
259770,72091
282491,72091
452458,72091
11012,72092
221389,72092
295981,72092
404689,72092
467145,72092
261872,72093
29136,72094
436960,72094
478800,72094
202557,72095
480192,72095
29014,72096
30221,72096
207811,72096
52286,72097
88526,72097
100391,72097
209016,72097
269273,72097
487285,72097
25075,72098
53544,72098
210086,72099
223912,72099
465874,72099
481081,72099
241940,72100
429251,72101
433735,72101
486730,72101
10878,72102
13808,72103
69380,72103
400254,72103
234205,72104
286883,72104
434095,72104
461102,72104
498165,72104
412465,72105
36055,72106
212985,72106
498683,72106
35845,72107
52929,72107
100304,72107
19160,72108
54181,72108
461958,72109
472384,72109
481231,72109
71617,72110
228106,72110
21035,72111
238516,72111
247169,72111
250300,72112
420373,72112
20173,72114
43478,72114
220241,72114
294055,72114
262796,72115
297226,72115
452245,72115
468383,72115
14871,72116
208723,72116
425004,72116
443505,72116
452765,72117
472125,72117
12082,72118
454613,72118
80095,72120
258234,72120
39142,72121
251919,72121
411858,72121
42062,72122
38529,72123
217970,72123
482096,72123
267869,72124
418733,72124
463436,72124
37223,72125
83198,72125
84902,72125
458222,72125
499057,72125
59766,72126
63924,72126
273624,72126
230443,72127
271855,72127
431741,72127
451026,72127
453812,72127
483602,72127
53342,72129
38244,72130
41693,72130
90492,72130
222584,72130
235750,72130
459493,72130
495038,72130
437712,72131
451695,72131
204846,72132
437651,72132
108243,72133
108406,72133
240042,72133
426198,72133
105796,72134
287225,72134
88811,72136
260087,72137
450228,72137
481302,72137
36368,72138
103599,72138
430474,72138
448250,72138
209829,72139
240029,72139
242996,72139
279188,72139
21611,72140
41800,72140
59311,72140
77539,72140
299665,72140
470287,72140
413181,72141
472816,72141
258076,72142
206141,72143
245585,72143
445274,72143
15835,72144
32281,72144
69121,72144
87256,72144
413147,72144
246286,72145
257693,72145
293642,72145
471581,72145
479921,72145
35002,72146
214131,72146
466297,72146
95772,72147
268890,72147
493778,72147
54597,72148
214588,72148
238987,72148
254417,72148
430875,72149
462449,72149
466456,72149
471350,72149
81056,72150
92727,72150
422580,72150
449657,72150
480641,72150
270633,72151
409769,72151
492573,72151
230901,72152
298922,72152
482204,72152
212185,72153
483855,72153
492957,72153
407034,72154
440898,72154
208074,72156
267182,72156
235494,72157
443671,72157
54618,72159
490024,72159
12067,72160
57529,72160
473456,72160
473938,72160
20527,72162
34374,72162
237940,72162
474681,72162
215605,72163
444263,72163
231937,72164
476330,72164
21952,72165
96499,72165
213239,72165
65504,72166
68118,72166
73730,72166
404560,72166
432018,72166
492873,72166
223910,72167
427265,72167
36301,72168
254408,72168
35950,72169
273572,72169
278409,72169
70659,72170
107325,72170
107614,72170
222811,72170
239938,72170
484317,72170
292232,72171
403568,72171
435795,72171
479883,72172
481434,72172
281554,72173
55944,72174
205552,72174
48403,72175
96239,72175
466148,72175
293396,72176
443102,72176
443528,72176
258392,72177
491336,72177
94757,72178
241897,72180
277195,72180
409752,72181
494666,72181
242578,72182
406233,72182
413390,72182
415438,72182
447593,72182
251832,72183
413862,72183
99282,72184
281261,72184
17968,72186
205813,72186
458107,72186
75830,72187
256005,72187
283312,72187
430269,72187
13789,72188
283927,72188
291679,72188
457864,72188
491811,72188
72852,72189
226657,72189
106187,72190
16347,72191
202165,72191
418471,72191
448897,72191
484835,72191
10249,72192
234334,72192
109039,72193
253439,72193
442462,72193
82680,72194
452845,72194
78777,72195
203238,72195
457600,72195
463177,72196
46380,72197
77069,72197
206265,72197
258931,72197
31561,72198
49318,72198
78096,72198
224300,72198
289513,72198
236683,72199
497686,72199
402298,72200
412844,72200
17353,72201
64839,72201
489645,72201
45174,72202
88060,72202
222544,72202
249369,72202
411285,72202
439914,72202
239568,72203
275784,72204
28909,72206
52926,72206
201848,72206
405248,72206
32005,72207
66564,72207
97802,72207
213274,72207
462311,72207
12590,72208
276059,72208
475902,72208
499331,72208
17775,72209
296736,72209
485197,72209
203148,72210
225402,72210
420981,72210
229590,72211
407213,72211
411605,72211
428388,72211
217219,72212
252749,72212
414944,72212
270882,72213
295878,72213
444440,72213
493300,72213
16534,72214
75484,72214
216906,72214
491365,72214
107105,72215
271584,72215
470074,72215
89904,72216
420509,72216
433446,72216
60853,72218
211585,72218
488999,72218
233410,72219
445002,72219
36885,72220
221598,72220
243506,72221
285419,72221
36980,72222
56933,72222
431049,72222
468547,72222
468960,72222
35616,72223
257967,72223
453946,72223
11935,72224
87014,72224
215789,72224
219468,72224
253341,72225
263621,72225
272014,72225
17298,72226
63620,72226
215941,72226
289615,72226
35655,72227
419584,72228
482525,72228
19202,72229
69568,72229
13516,72230
202690,72230
426852,72230
66877,72231
446847,72231
255039,72232
298401,72232
468217,72232
70425,72233
263525,72233
293106,72233
71954,72234
434853,72234
226135,72235
434928,72235
437446,72235
204630,72236
479245,72236
28190,72237
51502,72237
80190,72237
99407,72237
259243,72238
16961,72239
31836,72239
209965,72239
427649,72239
453511,72239
464732,72239
28929,72240
56409,72240
89962,72240
274484,72240
288071,72241
291487,72241
225857,72242
233792,72243
484543,72243
243086,72244
258329,72244
15940,72245
29703,72245
206246,72245
220001,72245
244993,72246
276251,72246
423645,72246
424113,72246
38081,72247
247491,72247
415507,72247
499430,72247
219715,72248
253184,72248
445143,72248
473007,72248
491423,72248
38425,72249
98796,72249
212141,72249
251008,72249
18601,72250
72154,72250
236544,72251
257944,72251
262233,72251
16885,72252
258356,72252
401917,72252
421367,72252
422734,72252
66470,72253
223196,72254
413532,72254
417116,72254
425445,72254
435938,72254
49509,72255
252152,72255
432335,72257
224721,72259
228366,72259
264379,72259
299185,72259
481178,72259
85238,72260
100798,72260
221066,72260
239797,72260
472990,72260
428183,72261
485532,72261
404980,72262
441737,72262
443829,72262
64573,72263
268533,72263
261127,72264
266798,72264
232871,72266
469714,72266
496722,72266
107387,72267
209809,72268
452659,72268
39055,72269
297809,72269
84701,72270
204144,72270
482191,72270
298290,72272
454945,72272
27479,72273
430542,72273
106387,72274
213595,72274
248746,72274
428328,72274
57210,72275
